x,y
1.023102166189773, 0.022633743790030292
1.023102166189773, 0.022633743790030292
2.0132011179202585, 0.0330589864935914
3.025301932851176, 0.03964334727686227
4.01540088458166, 0.04403292287663639
5.005499836312146, 0.050342939436555635
6.006600558960129, 0.05198902570778788
6.974696808172901, 0.052126203052244316
