,Vmax,Km2
418,2.107491746422205,2.578075130165159
419,2.2340334871870966,2.7349059583060638
420,2.186693259410591,2.6753908394663815
421,1.6849953471161314,2.052647720169404
422,1.2137132274854037,1.334047288993374
423,1.541130788414668,1.7924292406350073
424,2.49415407408576,3.1028389799970615
425,1.8455816389352169,2.250575970639878
426,1.3095802368988587,1.4756470228034342
427,0.9747912293305089,1.0166625612908475
428,1.6703126064448983,1.9905075826091183
429,1.517121057923218,1.7946275097860946
430,1.5184863240764037,1.7650316058158098
431,2.5145473259985,3.2509014233837594
432,1.4170021777873232,1.609054301619159
433,1.9296940690175346,2.3609675697054184
434,1.974475346751101,2.3988228153069326
435,1.4481598048340252,1.6532106915537685
436,2.422521107054773,3.058030238698837
437,1.585679458140996,1.8740402024428395
438,2.534207299937361,3.2021121696148653
439,1.5272294739336367,1.82181978611054
440,1.3973053397998811,1.6306892551799497
441,1.842913015356496,2.2728161092451495
442,1.530710089891955,1.7539885064902347
443,1.5284938359509608,1.7848942388013072
444,2.475924851284746,3.069588930899546
445,1.5778506148332643,1.8671817743421295
446,2.010094728689619,2.4296218375107186
447,1.2874044470880748,1.4899341653709592
448,1.4633353149741908,1.7223693678278378
449,1.6914723788559431,1.95637021525054
450,2.2079589860139746,2.730963069962485
451,2.0641993629897377,2.5332171978827
452,1.3316858558919755,1.558273542232039
453,1.3740252354387479,1.5711310962496932
454,2.299661881053707,2.8737511844791035
455,1.5703790896191154,1.898260372047748
456,1.2181990433660264,1.3593595248996784
457,2.093231649881165,2.6344008357555215
458,1.6798619672956836,2.0414567878298397
459,1.50218101789763,1.7948357089027334
460,1.5423033604994167,1.8220721689887103
461,2.408065062033587,3.033887751571472
462,1.7512417091951111,2.0842217798741975
463,1.9864205881379173,2.4116339020350726
464,1.496543496501573,1.7319182714606782
465,1.6512701512157195,1.9298510348459106
466,2.025498127104673,2.5271497243774657
467,1.670251584920317,2.022244743864338
468,1.5157650311564914,1.8047607092829463
469,1.3626825784737597,1.5533010293037024
470,1.4838018892247766,1.7552712912888604
471,1.185049623255043,1.3185479451508153
472,2.399365954384041,2.985722324653
473,2.3821159440595587,2.951174288631973
474,2.532010874144356,3.2021288025259547
475,2.1756178907092103,2.8372447178036677
476,1.6462090904756224,2.022991808982968
477,1.604826578990938,1.8839774950254704
478,1.5257743253900502,1.7424885028302748
479,1.356237002833934,1.5976159651739366
480,1.9404267344287924,2.4163531406019394
481,1.5299588904099735,1.7849075122556468
482,2.037859102942863,2.546264492650916
483,1.8279722703576489,2.2325469191859835
484,1.4538344208644722,1.7001233653691221
485,2.351482070930085,3.00784849855032
486,1.7340230062950845,2.066440597581656
487,1.411942721619852,1.5832108605691602
488,1.273715292959331,1.4489704542353168
489,2.585309294251899,3.281200127749289
490,1.6557429978007252,1.970106191472315
491,1.5554489285049484,1.877959557207888
492,5.39957545183437,7.302097500618986
493,1.5252597462612354,1.7698406056930625
494,1.483444293317971,1.7624028443037631
495,1.4206173820646926,1.648982129665747
496,3.1947183155604617,4.169821832656976
497,1.4046284712577977,1.6237834407772707
498,1.5424614645501546,1.835661743443355
499,1.0524540675797058,1.1667667059198041
500,1.6000493343902409,1.924678132100449
501,2.0268957724553696,2.52845549765872
502,1.1162857409185851,1.216116089763961
503,2.529429454231841,3.2625424028041414
504,1.4514120049983337,1.7829538994033782
505,1.2448380602793219,1.4071819662588447
506,1.3762166662916164,1.5669517263934662
507,2.1053198829988355,2.5800843327210212
508,1.7774078865379714,2.1315537394510304
509,2.4235633511931027,3.0834263366844756
510,2.2615826242215293,2.833003588429025
511,2.145943347334928,2.679213703695802
512,2.022859056376912,2.4738448749271136
513,2.585306470531856,3.334293334062622
514,1.2354951082184127,1.4105179040614286
515,1.6541788662341146,2.0214082486067326
516,1.27935290554529,1.4308463415606292
517,1.8152630785893638,2.228601266112153
518,1.691482932484524,1.9983597076191086
519,1.8601592153787403,2.195829043833667
520,2.0578500519425953,2.568390050057501
521,1.3984330294098946,1.5927919793408085
522,2.2195205812553302,2.738120035856522
523,2.5815524366691878,3.185121772799841
524,1.6590136949767145,2.0190309050835435
525,2.274963322707941,2.8244395582083546
526,1.3230924513014708,1.4769865746198372
527,1.3532611030360764,1.525086585038875
528,1.4255763518300768,1.6428630811975506
529,1.3849090248059615,1.5827841697153975
530,1.726618986263316,2.1010432192192603
531,2.4854045034510985,3.154068459897499
532,1.856731955349049,2.2995794809919476
533,1.6210767794822856,1.942328559486556
534,1.862968954013506,2.3358533393620977
535,1.5298061572362134,1.8376910175822543
536,1.3090537845510941,1.5066205662072734
537,1.4943952128816678,1.7436381239485195
538,2.473303954018218,3.1361198574278464
539,1.813680485827458,2.183063001238844
540,1.6280877932834439,1.96344224636627
541,2.3559206169253946,2.932584772503437
542,1.4295130412673756,1.664687432028834
543,2.3706794878029602,2.982918747932522
544,1.4267643369308416,1.6992974471742888
545,1.5445574643766848,1.7956318914295912
546,1.3929172746477891,1.6314960675797006
547,1.7910088915999545,2.199817915677328
548,1.6071881917872235,1.9155200390424012
549,1.635405566837939,1.8960977635397613
550,1.818966857745693,2.2197100919379342
551,1.5078829071494924,1.7653117705458794
552,1.4748293942279498,1.7230007490856158
553,1.5857872316512434,1.903068511094207
554,1.8222938893269245,2.258290470454712
555,1.6723810133700074,1.9668030015248001
556,1.4096017497964004,1.5920179925929314
557,2.2459367575794915,2.784594960183025
558,1.9506458744212578,2.4053610442926967
559,2.054777881233851,2.540374505429235
560,1.577791553577444,1.8750373513846472
561,1.8330041887249096,2.1811506054710397
562,1.8130949983271323,2.2739281616347125
563,1.5181162248203899,1.8219210188410335
564,1.36181256771405,1.6168366746474117
565,2.5570343891071396,3.325499129699236
566,2.3476330621316976,2.9309974917978625
567,2.2867888604787745,2.8598653526365756
568,1.3242588992610895,1.5399418820869377
569,2.118335164160313,2.637924916074613
570,1.2791021284993933,1.4809364405041265
571,1.4446610174026855,1.6636475366457197
572,1.225451330428287,1.3733686415002269
573,1.4483159281789613,1.7285875637285668
574,1.8875157203079922,2.35704064254247
575,1.5334791989223961,1.8047114431320201
576,1.1778427450139004,1.3464345528460353
577,2.1757547443355802,2.7246005309150347
578,2.2394303561606383,2.739374103763744
579,2.306990079617177,2.8795969849594454
580,1.2168091515683914,1.3663659166092346
581,1.501406300719084,1.7441056047350982
582,1.7543870676073625,2.1411385250239654
583,1.939945514453478,2.363434890116676
584,1.4745165891342182,1.6941677143869733
585,1.580684198116062,1.9054816804008006
586,1.5469136895354179,1.839224354221608
587,1.3242974509031606,1.5509975676253382
588,2.3100746559819894,2.939202933713614
589,1.5627030488586322,1.846017828108197
590,2.2092389056914166,2.7920573082979057
591,1.7349762774608635,2.1028673465391243
592,2.0699709697284736,2.551505277792589
593,1.8579027805070918,2.280254060297757
594,1.1635835966391765,1.311271455444568
595,1.2185885257246858,1.33618553769378
