,Vmax,Km1
0,1.7336743843173432,61.53119954949224
1,1.7263481164696606,61.35890195825946
2,1.7264444823269893,60.77895113326673
3,1.7354966077478506,61.63826811906054
4,1.737801213737718,62.44121290486142
5,1.73023302810114,61.498905821019626
6,1.739765883385233,63.16803585656773
7,1.7253427837155544,61.164977558102436
8,1.7344349671717334,62.33760274244683
9,1.7328345753292527,61.469282538434236
10,1.731943285391566,61.29091514963271
11,1.7366771433973922,62.30132900154413
12,1.735103047496775,61.765028241089546
13,1.7290630526148958,61.30904380734341
14,1.729424706629685,61.83804883245064
15,1.729987863365621,61.719556853641855
16,1.7320164289704496,60.96984708417144
17,1.7327668106047558,61.941714588029534
18,1.7461768742839143,63.65020424310192
19,1.7405493262723963,62.710821504482816
20,1.739423910850974,62.719803538879866
21,1.7339921370297058,60.88048944393505
22,1.7299717370861385,60.623455956867176
23,1.7393250732342773,62.38649670381674
24,1.7317360712241816,62.07009263427265
25,1.7344165496545636,61.235452921547
26,1.7285754660846073,61.73894962365387
27,1.7275756800009803,60.886255482645026
28,1.740179922284999,63.543215061231585
29,1.7272245205120784,61.07904396387038
30,1.7334784534453311,62.9419989854488
31,1.737679109363796,62.94361200623771
32,1.7310381025299708,61.59289851183896
33,1.7359945687793545,62.12464082206415
34,1.733583527638312,61.622061258831074
35,1.7379234523021445,62.23080692958602
36,1.7263213390411318,61.7947706028359
37,1.724729425981233,61.25756322499839
38,1.7427794017219207,63.76066001113669
39,1.7315793307152538,61.594465740753925
40,1.7365730371782366,61.96836643033418
41,1.7294353569587837,61.1254306006356
42,1.7445840438225366,62.578577841816156
43,1.736012416929763,61.342689981644405
44,1.7328170871317727,61.85663959650379
45,1.7312236169188842,62.17900628835165
46,1.7439259069339208,62.05265166987402
47,1.7285922816434953,60.91207736681272
48,1.7343552609565178,61.90333406182126
49,1.7257372248496654,60.6373531789713
50,1.7316795198671435,61.915744397207845
51,1.7419537633238888,62.17054590907525
52,1.7412744090636698,62.73614961273743
53,1.7353098610678261,61.396959698609756
54,1.7298712517249508,61.60171025093095
55,1.7318966396657434,61.21218545499899
56,1.741902539333684,62.78385104332291
57,1.7430436211238385,62.952889548998584
58,1.731998561852599,61.50063021755913
59,1.7299227557776102,61.75497882786238
60,1.7383667912301926,61.64136958275
61,1.7433707999323351,63.60405043812968
62,1.7253444574553156,61.94306461894072
63,1.7274639233639189,61.0903425675749
64,1.7298560000607484,62.10548236145072
65,1.7340391743078336,62.43883763724169
66,1.7341073301456944,61.209693865419545
67,1.7453102975249193,62.50545445974284
68,1.738870394209534,62.83442556287428
69,1.7401224032521827,62.12587914342043
70,1.7497388511367022,63.964206489638556
71,1.7381143437119397,62.19451716191216
72,1.7241718615378103,60.47094328885957
73,1.7337884284293514,62.11258782842178
74,1.7377574635319641,62.30159301096093
75,1.734796576626002,61.64489425145389
76,1.7444819596693195,63.436641541574204
77,1.7270255593370658,61.0937937630392
78,1.7349180703961287,61.69301007519619
79,1.735483285404722,61.63821576040193
80,1.7310791474793477,62.20452108365987
81,1.7300608166716094,61.50171356539565
82,1.733827351714684,61.359157726413706
83,1.7290499217963313,61.46690497705288
84,1.7289884700846168,60.90718991553108
85,1.7434659624307567,63.48949993218277
86,1.7298152703833352,61.6598817579667
87,1.7284422782757407,61.37696888192
88,1.7392617949823552,62.940814929553234
89,1.7268915709282098,61.0459555831543
90,1.7336138958177862,62.324456502489376
91,1.7354642041996324,61.6145793581396
92,1.7237775769960928,59.75268305857819
93,1.732617016303284,61.60873277827401
94,1.7359915151257233,61.566591838104365
95,1.734787826537147,60.82225981497088
