,Vmax,Km1,Km2
0,3.2785914701259933,97.36455604334948,2.9243765493906335
1,3.6476522162161964,121.99356401940516,3.0204218391433795
2,3.3756425627172324,112.44543307605679,2.907500762483626
3,3.4134130953402466,112.89663532180612,2.992354487634055
4,3.7156252370675578,131.79313269922997,3.1187643612068636
5,3.5362823484358956,114.61794287992018,3.1036202749545727
6,3.569032234253028,130.04166189537207,2.9642533691367747
7,2.8971064088596323,94.94213988496497,2.5298591013208473
8,3.707614740377595,106.52379117467697,3.308144668755719
9,3.3629210407240406,103.37937110882245,2.9083396699238047
10,3.562436591633806,105.5667405614031,3.1141935648196917
11,3.4281015011407145,101.56350753703614,3.0691523796491933
12,3.503768381288142,114.391413763159,2.9796441195691816
13,3.5007675706053005,120.93375128873541,2.9696133424579574
14,3.3618421029095065,95.19003970286542,3.0360604007851912
15,3.489666312602038,118.3154494414541,2.9500987076088845
16,3.3579145842094227,100.93088821682113,2.977348406303565
17,3.360512702034017,93.21461766402203,2.994693313465579
18,3.448632105248199,110.50910427902576,2.986845844566855
19,3.539091422717089,124.20640372753248,2.971900515804063
20,3.583560488151245,117.18527586696102,2.992572303385526
21,3.4283111459830327,99.17063479492457,3.009487122903503
22,3.4124440602730695,105.03698119938392,2.9361051522605233
23,3.416651012200342,114.49342646484962,2.9796533447221427
24,3.4535274179054682,108.61827583170707,2.964291125149575
25,3.5593271697942246,120.71914246376083,3.0050880471088863
26,3.491311299583205,116.08411882132793,2.9616167551191523
27,3.616389865236416,129.52760711303037,2.934304433264882
28,3.3916197082314317,108.45556258180174,2.9560202401497695
29,3.351368597948118,102.225978029856,2.932138895153904
30,3.3736527636179003,105.98257382260189,2.937614981481616
31,3.3259695223275196,97.76539949627555,2.9819255288779396
32,3.8316490757177633,124.16629660093521,3.18100981078056
33,3.5322722934771402,120.90974096618815,2.9476960923800823
34,3.284784001910874,94.11320232617892,3.034895931285283
35,3.4855717953036454,114.6310425226578,2.9769134877233596
36,3.5541420611638483,112.0234592137635,3.1016286972940676
37,3.498234681926272,117.30081569471628,2.9479906102623477
38,3.316977490772576,103.72402813853263,2.979930959021426
39,3.6638245994687115,114.87535942773135,3.2304227360801754
40,3.3884379658065624,100.95386354667734,2.9929957973041006
41,3.1505411555444285,90.34259609685613,2.893056083771789
42,3.1944677631559846,99.00206135810838,2.8760875860572557
43,3.3198147018202744,88.62916539113967,2.9842378937111644
44,3.2663489826326355,123.9516173461404,2.7076775319156354
45,3.386123228337322,94.90048395972237,3.0023680669318233
46,3.580358849921977,123.44495058728576,2.974946644871868
47,3.5960618747046067,120.97659989127368,2.979712439058222
48,3.3607205947110863,97.58056918939081,3.0505045864147893
49,3.5124571031528156,112.7846774771769,2.9515069419408975
50,3.454037150881679,115.5663473211807,2.998152712941354
51,3.471568677303207,110.03194497964998,2.9828437530292717
52,3.5044819303899146,110.04922374818216,3.0234695444718422
53,3.522332081256637,115.86099483795775,2.9903366822126083
54,3.4442129603185574,89.58195006790102,3.076798031913182
55,3.356350188795813,96.43178226871206,3.0241599820755116
56,3.1018999145507884,136.58114977787145,2.394428892356891
57,3.4720335882419526,122.62882030238045,2.8817916315225403
58,3.395826095686904,105.84549484517632,2.9677280120393275
59,3.538288891052447,109.07425088508322,3.0734419132756146
60,3.4460318270513417,108.68875826577575,2.9968123384621204
61,3.8052227383032537,113.74618601915422,3.366910873110443
62,3.9202972022968985,100.75661175593284,3.5521182373039464
63,2.9613410742364645,108.16016227832293,2.528146054970147
64,3.287113283553025,93.32248623863993,3.007026383825738
65,3.333399971198408,115.42050992806202,2.8749203560159358
66,3.279190243260549,93.2475849823253,3.0185212014842047
67,3.5916037128236415,125.64041816887334,2.9894075588025415
68,3.409354097330021,100.2151449113158,3.0296515327850573
69,3.5208883966617313,114.16098066369095,2.999259309187931
