,Vmax,Km1,Ki
0,0.8919717097986933,82.63244996412729,119.61031058283906
1,0.9013102346691186,84.58039874603811,116.36895072477192
2,0.907442970250778,84.65133851534907,116.57271492768405
3,0.8732095465219274,80.50391382138544,123.46723659949646
4,0.9049950320094787,84.4140720296965,116.41617688402084
5,0.9164140739464364,85.52793744603619,109.77765013928122
6,0.8883436659530123,82.8570652408294,119.53746473093013
7,0.8662506702583344,79.94130488073527,121.98496537822889
8,0.8737553694083958,80.86522130100677,123.31522316189319
9,0.8947480947282551,84.02859850558225,117.71050924137631
10,0.8787208232773078,81.30385354275822,119.78553668845747
11,0.8916197939468562,83.05965625545815,118.92362089822605
12,0.8864081774390548,82.62817270581967,117.96552395310844
13,0.8915699636044044,82.72533304008145,117.28399694276652
14,0.8699263910750235,80.77820294989671,119.54236296802944
15,0.904612272412122,84.476971325218,111.9226842541691
16,0.8563657550909709,78.80241754673364,122.95848879948201
17,0.9091204492748441,85.25654643274052,111.2575528214353
18,0.8736731688609589,81.07095804068996,121.78785484042277
19,0.8854986352328532,82.14488011303764,119.04728604595408
20,0.8979021460238134,85.97610799552797,114.37208358310363
21,0.8590523884919679,78.89683278288372,122.01419527718797
22,0.8710444384890256,80.49015207158733,122.25111204905134
23,0.8963236776467551,83.89926876813635,115.15587998448521
24,0.8544482082619511,79.13704317956666,123.24625308268337
25,0.8770649849914853,80.86275144514255,123.03276597503682
26,0.8924484148810445,83.27192964966642,116.32647041700727
27,0.8708742202860695,80.32950487292413,122.82599139061632
28,0.8699680305403895,78.92228863509726,125.76905826927705
29,0.875545854893726,81.15914090285673,122.66964182222073
30,0.8852541089115991,81.82947749159973,121.197851494919
31,0.8817133664086111,81.73666942010449,121.32312456091522
32,0.8719737714223118,80.59943046000663,118.928283683121
33,0.8915207756605742,83.08825699585427,114.70356258301925
34,0.8700183156910427,79.62908040348447,124.8421759305867
35,0.8686042523684466,80.58096107359049,119.88262283015894
36,0.8495328412059153,76.86720285227943,123.06519775469769
37,0.8737868500692014,82.75539621573934,118.92533897430397
38,0.8720576997331182,80.62167463520524,119.01049678272932
39,0.8944928113069435,83.62499777151777,117.901269664992
40,0.8913094652355835,82.54990933240676,119.70073529071595
41,0.8807210981485144,82.13914460871396,119.53033517914392
42,0.8519108494650885,78.73167416060527,124.03403971877677
43,0.8726638607257692,80.67736058302766,121.77243523810614
44,0.8810257323561719,81.9995229810713,117.44997356983716
45,0.8892052875141716,83.98236381586493,115.61791559293609
46,0.8888972065151491,82.71913432806751,119.76880467031391
47,0.8526554847186463,77.58228730428812,128.54035162425484
48,0.8982815917760375,83.5357745669104,118.05745286838616
49,0.8881722830963116,83.23316543955599,115.54846009113484
50,0.8697616830107936,80.31251682892942,124.17969520586658
51,0.885030322287398,81.09480426362455,122.07697867634825
52,0.9057078586418239,84.13275777285246,117.0264559617697
53,0.8690356907443395,81.18480945070205,120.06737166192738
54,0.879838676084984,81.59087310037368,118.85276745604627
55,0.9002684680191761,84.30424897309614,114.82302457463031
56,0.8746397679352413,81.3333020744239,118.81062242093134
57,0.8835892136582175,82.1132604015508,121.30556127046144
58,0.8826401172938001,81.5697109044144,121.53973531224354
59,0.8761048644584972,80.46284063970165,123.49570613592385
60,0.8688844358126374,79.60399041752413,124.9589833466745
61,0.8966324762664502,82.43296135850684,119.63854645988724
62,0.8604190404251891,79.69279273770668,124.13123023131354
63,0.8695845358174971,79.82610499287324,119.53995286042031
64,0.8738415438000113,81.02016592091613,119.21532458577836
65,0.8588892957581841,78.05626786277855,121.10279443906953
66,0.8964331376105384,84.09818784350234,117.33348226841305
67,0.8811553538855192,82.00496365322536,121.25552950900922
68,0.8822452668174512,81.4881465764593,117.63445402565151
69,0.8722270884569125,80.98140524156412,119.10088254983766
70,0.8757955400249735,81.89596485383377,118.79035776531366
71,0.863494072197073,80.35231484347271,121.22588371162989
72,0.8930963050808212,83.27382919617511,117.05799283863715
73,0.8458048052436539,77.51254709227116,124.98815144464271
74,0.8870883988619588,82.74829413880104,119.96226702327209
75,0.8791811964587956,81.63331320272468,120.47583149778922
76,0.8832462012486358,82.29608516489125,120.66210479362987
77,0.8687600296065102,79.8338417965315,122.68638047269067
78,0.8797152593076647,81.98085973295183,117.28316971173717
79,0.8599275631855194,80.40814878751132,122.2197349397731
80,0.8706046031005666,79.7480204662684,124.73870768764405
81,0.8855090359007134,81.82523055572251,121.25290036019432
82,0.8566720524348531,77.7525332004213,121.51273516294688
83,0.8762068761533293,82.33488530833782,118.75627849157698
84,0.8929750033161687,83.08055069649402,118.74486011723842
85,0.9123814642623554,86.05556891790167,114.3055038504839
86,0.8826862609010044,82.11556250642401,121.04945696142579
87,0.861126163757684,78.27718376341251,127.05415680680665
88,0.8899607371215826,82.83718636307819,115.21465645440362
89,0.8672582859646243,80.7670653139901,120.07642224379929
90,0.9069609992381801,84.63914133971448,111.78046686751256
91,0.8978698104275848,84.22505083306244,113.31424417490634
92,0.8930631179629299,83.51595636799112,116.13524764417254
93,0.8550464565751089,77.50191316806253,122.21285856358561
94,0.8801139460698587,80.2703455517417,123.56014414910935
95,0.8951508415497228,83.82438374771142,114.12752518297862
96,0.8971130203741344,83.93229626680044,115.4836556410376
97,0.8900581462574115,85.56676006281378,115.49336882164698
98,0.8659782761417255,79.34790571151721,125.45679499919073
99,0.8973116891568692,84.32927530670202,114.8451969249906
100,0.9030910456538398,84.64511312025977,112.9523887907649
101,0.8904767381327392,84.86028880197433,115.43371295680112
102,0.8617889289205739,79.6262718232927,124.03641250442722
103,0.9019980797344265,83.17179722556641,118.66616523997652
104,0.8889269701504923,84.6433639106193,115.42508965358168
105,0.8747992859105148,81.81542990234921,119.07519564546291
106,0.855975615881204,78.95187564871223,122.98532921472011
107,0.8610428021268702,79.79905251340048,122.2761180725698
108,0.8849493925995328,83.78949646275981,116.84502258122856
109,0.864532986484335,79.77053684006891,120.74251274018688
110,0.8966860526377158,83.56365704215082,114.3826127792824
111,0.8939754049289885,84.65118255478578,114.0173803935508
112,0.8845640688198781,81.9896359739319,120.84397270395611
113,0.8771985617004605,79.95063718201708,123.85855955977607
114,0.8544983941495933,78.33029277441746,123.10445595937853
115,0.8486383946468328,76.57390964338472,129.8349723306975
116,0.8794114557312495,80.65972028098547,123.07925394622849
117,0.8838575520452113,81.45649564346157,121.68687122993822
118,0.9036297592741369,84.71411971604194,112.49273895185179
119,0.8783310673137141,81.82854093925484,118.3376065476698
120,0.88461508915978,82.06022640505351,118.72599320391296
121,0.8512775139440658,77.376305441084,127.32512093234809
122,0.8378748293193395,74.70396439462701,126.63161021510672
123,0.9207802833732894,86.59136348441208,109.40383116411263
124,0.8683636894232803,80.04172028191685,123.10081721818503
125,0.8669991731906204,80.13869622780346,123.19177196969332
126,0.8927445960803874,83.10549516247973,115.38734723965376
127,0.8900047677872612,82.65694084975068,118.18729709156138
128,0.8997272573675296,84.00741752618043,116.99527279695633
129,0.9011137204774444,84.82926555776044,113.2623337067803
130,0.898656051767267,84.19140671810212,117.89352844664754
131,0.9171169869406813,86.26388281276417,109.95544041614413
132,0.8665884206409251,80.26137118029442,120.61698492466454
133,0.838304622966208,76.22847676552274,126.916974472011
134,0.9088848683003588,85.44217139430984,111.27567807837275
135,0.9096904920930062,85.96806675613517,114.61867203034602
136,0.8980150331946704,83.62595371470067,118.41002723031637
137,0.8578116627533042,79.39605786895896,122.21706916092421
138,0.8979410693228246,82.8563865677161,118.73823268437384
139,0.8692592885690971,80.10505801924377,120.05025136254088
140,0.8382569660690402,74.7944466944226,132.46964835914582
141,0.8733471398448156,80.82621621162126,123.24157047668746
142,0.8749148339350388,81.18129031596597,122.93665693944835
143,0.877826157446386,84.07965848453046,117.83186231618328
144,0.8821997291310167,82.56696464260556,116.65355364832958
145,0.8800021740450211,81.82367094255977,116.87845800088226
146,0.8965528517257725,83.45956505466098,114.14418149976724
147,0.8777971770908097,81.19976132591769,122.45019066103465
148,0.888765798432292,84.04318407113605,115.18159061063236
149,0.8605583927791349,79.18562560640223,126.13932236561075
150,0.8792775283545698,81.92287576571994,117.51253126868264
151,0.8623605245108199,80.0685535063024,121.66621905038573
152,0.8849998409538601,82.19897889130554,116.58812398511347
153,0.8816676417883024,81.53409743322905,118.5429522681642
154,0.8780476630083405,81.20938924960545,122.65056951536124
155,0.91580536249502,85.68317683310747,113.873789203238
156,0.8747796678667045,80.80700030887328,122.9591873479945
