,Vmax,Km1,Km2,Ki
19,2.529436738416858,107.50940607473687,3.0140752398937556,87.95525194911818
20,2.5507058109280565,108.76798596396813,2.9985747177685496,89.4318436391339
21,2.498181923882993,106.39922975468282,3.0040805511628093,90.62417652826007
22,2.625589357342779,112.22211905364074,2.994787713903748,90.58383779362916
23,2.6360745698175743,112.66334795172762,2.996770567613037,89.46903258543904
24,2.630562408743534,112.06237628766198,3.0120803434590147,86.51628768856759
25,2.598492359075024,111.14679683333782,2.9777754208756093,88.94794736246715
26,2.755295860990569,117.67002020327095,3.0125378821001663,87.95621497994536
27,2.603398972449763,111.20480491836166,2.9988631571386173,89.27428545739687
28,2.5835661796831517,110.20002562495377,2.9933189330226524,86.93533476918707
29,2.6756221465778642,114.39271726239956,3.005016399959767,90.68965154383129
30,2.5444460143465637,108.48121920200742,2.9953123465927183,89.94952301848669
31,2.598557319418002,110.88298973728745,3.010057298746292,91.51270268987494
32,2.6302243647799575,112.3917300559662,3.000818155746792,89.62347734964963
33,2.6104088521158544,111.82078448961475,2.971438232347442,89.44477038592964
34,2.655937348169129,113.62601531219525,3.003880604391118,92.33254184065295
35,2.6161989030893866,111.93730364067665,2.9864094936086536,90.52017932503234
36,2.619154948221268,112.02972195290405,2.9825959187413966,89.49688023967259
37,2.646840334353709,113.06900733959894,3.0048894341545145,89.12889102894377
38,2.6810412451644114,115.1128396858297,2.9738717257210032,91.64542392615135
39,2.5711840280155664,109.71116239216215,3.007547413105098,91.74693555799598
40,2.4678635924853936,104.74119787856348,3.015796019326695,89.32373219862443
41,2.533100557813469,108.02805825755904,2.990160224551659,88.69607136220115
42,2.592892786358767,110.39131017598797,3.0136210232274734,89.85175067174075
43,2.607445889205521,111.4978415562718,2.985861220370579,89.7246449363516
44,2.792462102009637,120.1181065170286,2.985636299198492,90.93138553145755
45,2.558939421480203,109.14713250427364,2.993236764762153,90.4307555387304
46,2.5476744807786056,108.63844716973028,2.999719186633538,88.54813656047752
47,2.5026770195004056,106.37150269422978,3.0114001757695323,87.9581244391259
48,2.5251875961345784,107.55429570603113,3.002892191212887,91.14349742458114
49,2.69043018326994,115.10749949213512,2.988631681279348,88.45854222487579
50,2.546551396516579,108.86223356130758,2.9810346555700686,90.89832581655658
51,2.5265394759714384,107.89066698503093,2.993097041652719,92.21196336909563
52,2.509341192254975,106.65604199811487,3.023843560504288,90.21447245022836
53,2.694968155907394,115.16784372628382,3.018034178938092,91.29869691030768
54,2.7663031267882334,118.55954066593128,2.9973877919873657,89.7643236588222
55,2.6240184815028256,112.26503978606415,2.9926243576202056,90.32025915075914
56,2.680044335406563,114.57215849447392,3.0027882152111967,89.08718556836936
57,2.6280050493287503,112.26164176911408,3.00236151855848,90.82367870845003
58,2.5557759991411166,108.73464275480465,3.0179617369043035,90.12681148957653
59,2.7498045673539777,117.72382228198633,3.005972527590119,91.08062803683941
60,2.605512591579693,111.37235495423687,2.9977256378461252,90.65577403791046
61,2.6054834832518927,111.27518044559794,3.001364765784111,90.14108867143145
62,2.5646423719892515,109.42951030162705,2.998935378738265,89.33951591856032
63,2.5659463740422574,109.4847844858942,3.0044527382305892,90.47301471781638
64,2.549028251092566,108.71025911901683,2.9917943782725995,89.13692522067952
65,2.6108592274927114,111.30226411193279,3.0126448915037067,89.86750038333035
66,2.5959486498217745,110.78567842767227,2.999489256008365,89.54374057246051
67,2.587261736799953,110.2741559702574,3.006050476637022,88.81576657489452
68,2.577592403033223,110.13003241130006,2.9902099470743724,91.04343048325953
69,2.625081341291191,111.65572824552764,3.021049872671108,86.34134551502359
70,2.6267171946147503,112.33613905334573,2.983390334205599,88.3454920091439
71,2.5684246330897307,109.85157335165107,2.983363268281206,90.15984852982223
72,2.5785998059443425,110.09653178623698,2.985372051234232,88.34994060105123
73,2.609623385610458,111.20655861390924,3.0092578963033305,87.69701692688211
74,2.5874185841715485,110.3297804281175,3.0149380291292465,91.69102543525551
75,2.599576543688409,111.20623797046169,2.980902065565699,89.95775388209387
76,2.5211985392201686,107.444949033853,3.004230788757129,90.63382367854538
