,Vmax,Km1,Km2
788,117.67392916141759,1.5296247090424047,52.975494411398515
789,124.61254105746143,3.6328530416136307,25.51336344348774
790,121.23899047081507,1.9722941584699416,43.140521293209616
791,118.07323246031372,1.6585044492247174,49.50170872372662
792,123.35177927735973,2.582626653628412,35.43149460136536
793,119.11596648405056,1.7308873798630091,48.213376762219795
794,124.01936436314308,2.4809071204746735,36.21293742368078
795,120.55472507797236,2.0143549626483424,42.34152360006055
796,119.31493789343465,1.5752972707446224,51.259060869664886
797,124.42654551308792,2.4523643925022816,36.41734369186583
798,123.41855450417093,2.516266313710835,36.41247622448008
799,122.60585562086146,2.1679578746643515,40.77443249685512
800,119.10063233575586,1.6662648421847461,48.436941117885475
801,117.9280547867209,1.6254562219031252,51.32473327080971
802,126.18167450593235,3.5822925917830286,26.724165751874576
803,122.9633057483135,2.5426338132637545,35.937723387061446
804,120.21426116255331,1.7565940255086436,47.4130161841077
805,119.10648336643574,1.643766958142338,49.453949453813046
806,123.48706312958106,2.1640023023150237,40.18866560650896
807,118.56529737386167,1.7007037672584027,49.388684621291745
808,125.67740600442093,3.1529053941479552,29.349047927486726
809,122.43305391289411,2.0983927334929717,40.91738510293388
810,119.9795739973678,1.7196002507451216,47.77940158331888
811,122.68396477680848,2.2803311744997954,38.77339250444425
812,121.51883362151139,2.0918060624449457,40.791132940270074
813,120.84407222498933,1.8373670419422283,46.23611396854022
814,122.89828299048118,2.2788427639839295,39.08941244107705
815,121.34287341860133,1.7428917722815322,47.510320829714736
816,120.4175547962976,1.8678287051558364,46.266094488629946
817,122.70632308045207,2.081620926705686,41.45293273501217
818,123.24268608749163,2.3078819046479815,38.509294878048465
819,118.68214147993923,1.5823142921999385,50.814908002811194
820,122.0941937027045,2.0716238014087867,42.11319725607893
821,119.4722413682106,1.6857755747942813,48.929071263656
822,119.59512012247797,1.8074881096676663,46.59787759209974
823,117.15768517984499,1.4629337291590725,54.07931743426237
824,119.44715786983564,1.8052664734234156,46.65998864011175
825,117.30576420571433,1.397952836674511,54.37169822508029
826,121.95424489760907,2.0920121065586734,41.49238861956425
827,123.36640812763613,2.6477781474211715,34.957246497858485
828,119.45800273096015,1.7412947131791594,48.05879532680934
829,119.1476256832188,1.5649839469868017,50.96617986676206
830,127.1567979130319,4.323398470223019,22.520882459335308
831,117.86667100604652,1.64358616370641,49.78361947966288
832,117.58961561409537,1.6792241136302966,49.20273095122218
833,121.40457185163524,1.7533301198868394,47.37835423692773
834,122.14691923632714,2.0003881104339727,42.626482462643786
835,116.4120945537742,1.8051448091936027,45.81941805071088
836,114.52908910529678,1.2069328625373734,60.397139805469926
837,117.55275650724231,1.6053060454171384,49.98644505872457
838,118.13976439683105,1.6602357758874808,49.37454872240265
839,123.77667226398533,2.679991189947428,34.317814803781786
840,120.98460955185496,1.9748233509079771,43.717951400968886
841,122.02212664672054,2.1115600838387754,40.84071799550055
842,124.98099738349451,4.417234899542874,22.025504704288778
843,121.49639253776441,2.140448569512828,40.927575159603194
844,120.52308506625648,1.8785449993180754,45.00667665071939
845,125.8541435582879,3.2664389063895376,29.067322272792016
846,116.83245730250566,1.4619905139441287,53.55629642259247
847,124.56164400873887,3.121368217830313,29.618713742438565
848,122.73049907775031,2.305883917821688,39.11642773090491
849,123.43880152141371,2.4193529846659256,37.008702471637726
850,119.42905801043071,1.8321436802130464,46.52453871423672
851,113.03830646309483,1.2918539181334572,59.329213925022394
852,115.96175463346329,1.4062283569121432,55.239737430167246
853,118.92510108947279,1.515124698068693,53.264488361233994
854,119.49029564653578,1.9271793137032307,44.05731209268839
855,121.6512351378691,1.6552192375835157,52.64878588055661
856,123.82143800961052,2.4308065573401683,36.39506593606571
857,123.42459913517172,2.5541710106724356,35.19758037857976
858,122.09211512009499,2.107435934026922,41.67077233552337
859,123.82997547540089,2.9704497959013807,31.259043633845742
860,118.4821912253696,1.8429376970915297,44.626220726613454
861,119.40599547156097,1.902416933612386,44.44275963355161
862,125.94535814696796,4.032997112698899,23.629586895605733
863,123.37269502977323,1.8741010769875086,46.09183959827089
864,124.10864577991138,2.844738597226131,32.66342756730596
865,120.19698462295092,1.9055705880617464,44.03171795693724
866,120.74148914450079,1.9876217332176782,43.98944901185147
867,120.37503900709362,1.720208830326678,48.54107660609036
868,124.69007873615459,3.1216355147230934,29.914048243708805
869,123.41029396609228,2.589634929813342,35.581213347732
